Company,Role,Description,Job Link
Sony,Cybersecurity Analyst,"We have an exciting opportunity for a Cybersecurity Analyst who excels in Identity and access management (IAM), Compliance with GDPR and HIPAA, Network intrusion detection and prevention, Security policy development, Firewall configuration and management. In this role, you will manage complex tasks, mentor colleagues, and ensure the highest standards of quality, essential for achieving our ambitious goals.",https://careers.sony.com/jobs/cybersecurity-analyst-5130
Broadcom,Cybersecurity Analyst,"Join our forward-thinking organization as a Cybersecurity Analyst. Candidates should possess advanced knowledge in Threat intelligence gathering, Identity and access management (IAM), Security awareness training, Malware analysis and reverse engineering, Vulnerability assessment and penetration testing, Security policy development, Incident response and forensics, Network intrusion detection and prevention, strong analytical abilities, and excellent communication skills to shape our strategies and deliver outstanding results.",https://careers.broadcom.com/jobs/cybersecurity-analyst-7165
HP,Cybersecurity Analyst,"We are seeking a highly skilled Cybersecurity Analyst with extensive experience in Incident response and forensics, Cloud security for AWS and Azure, Encryption standards and protocols, Firewall configuration and management, Risk analysis and mitigation, Patch management and system hardening. The ideal candidate will demonstrate leadership, adaptability, and a commitment to continuous improvement, contributing to innovative projects.",https://careers.hp.com/jobs/cybersecurity-analyst-8972
Anthropic,Software Engineer,"Seeking an experienced Software Engineer with expertise in Performance profiling and memory management, Docker Compose for multi-container apps, Agile Scrum team collaboration, SQL query optimization for PostgreSQL, Debugging with VSCode and GDB, Continuous Integration with Jenkins, Cloud deployment on AWS. You will be involved in decision-making, project management, and the implementation of best practices to ensure our continued success.",https://careers.anthropic.com/jobs/software-engineer-4762
Samsung,Project Manager,"We have an exciting opportunity for a Project Manager who excels in Team leadership and conflict resolution, Resource allocation and budgeting, Risk management and mitigation strategies, Change management processes, Stakeholder communication and reporting, Project closure and lessons learned. In this role, you will manage complex tasks, mentor colleagues, and ensure the highest standards of quality, essential for achieving our ambitious goals.",https://careers.samsung.com/jobs/project-manager-2076
Airbnb,Software Engineer,"We are seeking a highly skilled Software Engineer with extensive experience in Cloud deployment on AWS, Agile Scrum team collaboration, Linux shell scripting for automation, SQL query optimization for PostgreSQL, Continuous Integration with Jenkins, Frontend development with React.js, Code review and static analysis tools. The ideal candidate will demonstrate leadership, adaptability, and a commitment to continuous improvement, contributing to innovative projects.",https://careers.airbnb.com/jobs/software-engineer-7870
Dell,Cybersecurity Analyst,"Become part of our dynamic team as a Cybersecurity Analyst. Your background in Network intrusion detection and prevention, Risk analysis and mitigation, Cloud security for AWS and Azure, Security policy development, Incident response and forensics, Security awareness training will enable you to contribute to strategic planning, process improvement, and the successful execution of key projects.",https://careers.dell.com/jobs/cybersecurity-analyst-1857
Palantir,Cybersecurity Analyst,"As a Cybersecurity Analyst, you will leverage your experience in Security information and event management (SIEM), Compliance with GDPR and HIPAA, Encryption standards and protocols, Cloud security for AWS and Azure, Risk analysis and mitigation, Firewall configuration and management, Identity and access management (IAM) to solve challenging problems and drive impactful change. We value proactive, detail-oriented professionals passionate about making a difference.",https://careers.palantir.com/jobs/cybersecurity-analyst-2826
Bosch,Project Manager,"Our company is searching for a dedicated Project Manager with proven proficiency in Presentation to executive leadership, Vendor management and contract negotiation, Change management processes, Quality assurance and control, Project closure and lessons learned. You will be responsible for leading initiatives, optimizing processes, and fostering a culture of collaboration and innovation.",https://careers.bosch.com/jobs/project-manager-3344
Microsoft,Project Manager,"Seeking an experienced Project Manager with expertise in Performance tracking with KPIs, Risk management and mitigation strategies, Quality assurance and control, Agile and Waterfall methodologies, Scope management and requirements gathering. You will be involved in decision-making, project management, and the implementation of best practices to ensure our continued success.",https://careers.microsoft.com/jobs/project-manager-3044
Philips,Cybersecurity Analyst,"We are seeking a highly skilled Cybersecurity Analyst with extensive experience in Security information and event management (SIEM), Malware analysis and reverse engineering, Vulnerability assessment and penetration testing, Incident response and forensics, Security awareness training, Network intrusion detection and prevention, Compliance with GDPR and HIPAA, Security policy development, Patch management and system hardening. The ideal candidate will demonstrate leadership, adaptability, and a commitment to continuous improvement, contributing to innovative projects.",https://careers.philips.com/jobs/cybersecurity-analyst-2420
Intel,Cybersecurity Analyst,"We are looking for a Cybersecurity Analyst with a strong foundation in Compliance with GDPR and HIPAA, Security policy development, Identity and access management (IAM), Threat intelligence gathering, Cloud security for AWS and Azure, Security awareness training. You will work closely with stakeholders, develop effective solutions, and support the growth and development of our organization.",https://careers.intel.com/jobs/cybersecurity-analyst-5992
Palantir,Project Manager,"We are seeking a highly skilled Project Manager with extensive experience in Agile and Waterfall methodologies, Risk management and mitigation strategies, Meeting facilitation and documentation, Project closure and lessons learned, Team leadership and conflict resolution, Stakeholder communication and reporting. The ideal candidate will demonstrate leadership, adaptability, and a commitment to continuous improvement, contributing to innovative projects.",https://careers.palantir.com/jobs/project-manager-7813
Uber,Cybersecurity Analyst,"Our company is searching for a dedicated Cybersecurity Analyst with proven proficiency in Encryption standards and protocols, Vulnerability assessment and penetration testing, Identity and access management (IAM), Compliance with GDPR and HIPAA, Threat intelligence gathering, Cloud security for AWS and Azure, Security awareness training. You will be responsible for leading initiatives, optimizing processes, and fostering a culture of collaboration and innovation.",https://careers.uber.com/jobs/cybersecurity-analyst-8142
Stripe,Digital Marketing Specialist,"As a Digital Marketing Specialist, you will leverage your experience in Content calendar planning and execution, SEO keyword research and on-page optimization, Copywriting for landing pages and emails, Retargeting strategies for e-commerce, Lead generation through LinkedIn, Google Ads campaign setup and A/B testing to solve challenging problems and drive impactful change. We value proactive, detail-oriented professionals passionate about making a difference.",https://careers.stripe.com/jobs/digital-marketing-specialist-7422
Shopify,Digital Marketing Specialist,"Our company is searching for a dedicated Digital Marketing Specialist with proven proficiency in Social media analytics with Hootsuite, Conversion rate optimization (CRO), Copywriting for landing pages and emails, Video marketing for YouTube and TikTok, Google Ads campaign setup and A/B testing, Retargeting strategies for e-commerce, Lead generation through LinkedIn. You will be responsible for leading initiatives, optimizing processes, and fostering a culture of collaboration and innovation.",https://careers.shopify.com/jobs/digital-marketing-specialist-9930
VMware,Project Manager,"We have an exciting opportunity for a Project Manager who excels in Scope management and requirements gathering, Performance tracking with KPIs, Change management processes, Quality assurance and control, Vendor management and contract negotiation, Resource allocation and budgeting, Agile and Waterfall methodologies. In this role, you will manage complex tasks, mentor colleagues, and ensure the highest standards of quality, essential for achieving our ambitious goals.",https://careers.vmware.com/jobs/project-manager-2851
Uber,Cybersecurity Analyst,"Join our forward-thinking organization as a Cybersecurity Analyst. Candidates should possess advanced knowledge in Compliance with GDPR and HIPAA, Security information and event management (SIEM), Firewall configuration and management, Cloud security for AWS and Azure, Incident response and forensics, strong analytical abilities, and excellent communication skills to shape our strategies and deliver outstanding results.",https://careers.uber.com/jobs/cybersecurity-analyst-2718
Stripe,Project Manager,"We are seeking a highly skilled Project Manager with extensive experience in Vendor management and contract negotiation, Resource allocation and budgeting, Team leadership and conflict resolution, Agile and Waterfall methodologies, Presentation to executive leadership, Performance tracking with KPIs. The ideal candidate will demonstrate leadership, adaptability, and a commitment to continuous improvement, contributing to innovative projects.",https://careers.stripe.com/jobs/project-manager-3447
Amazon,Software Engineer,"We are seeking a highly skilled Software Engineer with extensive experience in Performance profiling and memory management, Agile Scrum team collaboration, Code review and static analysis tools, Docker Compose for multi-container apps, Linux shell scripting for automation. The ideal candidate will demonstrate leadership, adaptability, and a commitment to continuous improvement, contributing to innovative projects.",https://careers.amazon.com/jobs/software-engineer-8427
Microsoft,Project Manager,"Become part of our dynamic team as a Project Manager. Your background in Presentation to executive leadership, Resource allocation and budgeting, Scope management and requirements gathering, Team leadership and conflict resolution, Quality assurance and control, Change management processes, Project planning and scheduling with MS Project, Risk management and mitigation strategies will enable you to contribute to strategic planning, process improvement, and the successful execution of key projects.",https://careers.microsoft.com/jobs/project-manager-5249
Adobe,Project Manager,"Become part of our dynamic team as a Project Manager. Your background in Presentation to executive leadership, Agile and Waterfall methodologies, Project planning and scheduling with MS Project, Performance tracking with KPIs, Change management processes, Resource allocation and budgeting, Team leadership and conflict resolution, Project closure and lessons learned, Quality assurance and control will enable you to contribute to strategic planning, process improvement, and the successful execution of key projects.",https://careers.adobe.com/jobs/project-manager-9243
Xiaomi,Digital Marketing Specialist,"Our company is searching for a dedicated Digital Marketing Specialist with proven proficiency in Lead generation through LinkedIn, Google Ads campaign setup and A/B testing, Competitor analysis and benchmarking, Google Analytics event tracking, Content calendar planning and execution, Video marketing for YouTube and TikTok, Influencer outreach and partnership management, Email marketing automation with Mailchimp. You will be responsible for leading initiatives, optimizing processes, and fostering a culture of collaboration and innovation.",https://careers.xiaomi.com/jobs/digital-marketing-specialist-7469
Amazon,Cybersecurity Analyst,"We have an exciting opportunity for a Cybersecurity Analyst who excels in Cloud security for AWS and Azure, Security awareness training, Risk analysis and mitigation, Identity and access management (IAM), Firewall configuration and management, Malware analysis and reverse engineering, Compliance with GDPR and HIPAA, Incident response and forensics, Patch management and system hardening. In this role, you will manage complex tasks, mentor colleagues, and ensure the highest standards of quality, essential for achieving our ambitious goals.",https://careers.amazon.com/jobs/cybersecurity-analyst-8229
Red Hat,Software Engineer,"Our company is searching for a dedicated Software Engineer with proven proficiency in Unit testing with pytest, Frontend development with React.js, RESTful API design and documentation, Linux shell scripting for automation, Python and object-oriented programming, Performance profiling and memory management, Git branching and merging strategies. You will be responsible for leading initiatives, optimizing processes, and fostering a culture of collaboration and innovation.",https://careers.redhat.com/jobs/software-engineer-1393
Nokia,Software Engineer,"Our company is searching for a dedicated Software Engineer with proven proficiency in Git branching and merging strategies, RESTful API design and documentation, Unit testing with pytest, Cloud deployment on AWS, Linux shell scripting for automation, SQL query optimization for PostgreSQL, Performance profiling and memory management. You will be responsible for leading initiatives, optimizing processes, and fostering a culture of collaboration and innovation.",https://careers.nokia.com/jobs/software-engineer-4027
Alibaba,Cybersecurity Analyst,"We are seeking a highly skilled Cybersecurity Analyst with extensive experience in Cloud security for AWS and Azure, Security awareness training, Compliance with GDPR and HIPAA, Vulnerability assessment and penetration testing, Network intrusion detection and prevention, Firewall configuration and management, Encryption standards and protocols, Identity and access management (IAM), Security policy development. The ideal candidate will demonstrate leadership, adaptability, and a commitment to continuous improvement, contributing to innovative projects.",https://careers.alibaba.com/jobs/cybersecurity-analyst-3519
Twilio,Digital Marketing Specialist,"As a Digital Marketing Specialist, you will leverage your experience in Email marketing automation with Mailchimp, Social media analytics with Hootsuite, Copywriting for landing pages and emails, Influencer outreach and partnership management, Content calendar planning and execution to solve challenging problems and drive impactful change. We value proactive, detail-oriented professionals passionate about making a difference.",https://careers.twilio.com/jobs/digital-marketing-specialist-3956
LG,Software Engineer,"Seeking an experienced Software Engineer with expertise in Agile Scrum team collaboration, Git branching and merging strategies, Linux shell scripting for automation, Java SpringBoot microservices, Python and object-oriented programming, Docker Compose for multi-container apps, SQL query optimization for PostgreSQL. You will be involved in decision-making, project management, and the implementation of best practices to ensure our continued success.",https://careers.lg.com/jobs/software-engineer-6483
Slack,Software Engineer,"We are looking for a Software Engineer with a strong foundation in Cloud deployment on AWS, Java SpringBoot microservices, Code review and static analysis tools, Debugging with VSCode and GDB, Python and object-oriented programming, RESTful API design and documentation, Linux shell scripting for automation. You will work closely with stakeholders, develop effective solutions, and support the growth and development of our organization.",https://careers.slack.com/jobs/software-engineer-6944
Oracle,Project Manager,"Join our forward-thinking organization as a Project Manager. Candidates should possess advanced knowledge in Project closure and lessons learned, Team leadership and conflict resolution, Resource allocation and budgeting, Stakeholder communication and reporting, Performance tracking with KPIs, Risk management and mitigation strategies, Scope management and requirements gathering, strong analytical abilities, and excellent communication skills to shape our strategies and deliver outstanding results.",https://careers.oracle.com/jobs/project-manager-5864
Microsoft,Project Manager,"As a Project Manager, you will leverage your experience in Change management processes, Agile and Waterfall methodologies, Project closure and lessons learned, Presentation to executive leadership, Project planning and scheduling with MS Project, Meeting facilitation and documentation, Vendor management and contract negotiation to solve challenging problems and drive impactful change. We value proactive, detail-oriented professionals passionate about making a difference.",https://careers.microsoft.com/jobs/project-manager-2122
Nokia,Software Engineer,"As a Software Engineer, you will leverage your experience in Frontend development with React.js, Java SpringBoot microservices, Docker Compose for multi-container apps, Python and object-oriented programming, Agile Scrum team collaboration, SQL query optimization for PostgreSQL, Unit testing with pytest, Performance profiling and memory management, Cloud deployment on AWS to solve challenging problems and drive impactful change. We value proactive, detail-oriented professionals passionate about making a difference.",https://careers.nokia.com/jobs/software-engineer-8353
Meta,Cybersecurity Analyst,"Become part of our dynamic team as a Cybersecurity Analyst. Your background in Threat intelligence gathering, Encryption standards and protocols, Firewall configuration and management, Risk analysis and mitigation, Patch management and system hardening will enable you to contribute to strategic planning, process improvement, and the successful execution of key projects.",https://careers.meta.com/jobs/cybersecurity-analyst-1345
Palantir,Digital Marketing Specialist,"We are seeking a highly skilled Digital Marketing Specialist with extensive experience in Conversion rate optimization (CRO), Facebook Ads audience targeting, Google Analytics event tracking, Google Ads campaign setup and A/B testing, Copywriting for landing pages and emails, Email marketing automation with Mailchimp. The ideal candidate will demonstrate leadership, adaptability, and a commitment to continuous improvement, contributing to innovative projects.",https://careers.palantir.com/jobs/digital-marketing-specialist-2453
TikTok,Project Manager,"Become part of our dynamic team as a Project Manager. Your background in Performance tracking with KPIs, Remote team coordination, Resource allocation and budgeting, Team leadership and conflict resolution, Change management processes, Quality assurance and control, Agile and Waterfall methodologies, Vendor management and contract negotiation, Scope management and requirements gathering will enable you to contribute to strategic planning, process improvement, and the successful execution of key projects.",https://careers.tiktok.com/jobs/project-manager-9420
Qualcomm,Software Engineer,"We have an exciting opportunity for a Software Engineer who excels in Python and object-oriented programming, Unit testing with pytest, Cloud deployment on AWS, Docker Compose for multi-container apps, Java SpringBoot microservices, RESTful API design and documentation, Continuous Integration with Jenkins. In this role, you will manage complex tasks, mentor colleagues, and ensure the highest standards of quality, essential for achieving our ambitious goals.",https://careers.qualcomm.com/jobs/software-engineer-3364
Apple,Software Engineer,"We are seeking a highly skilled Software Engineer with extensive experience in Code review and static analysis tools, RESTful API design and documentation, Java SpringBoot microservices, Performance profiling and memory management, SQL query optimization for PostgreSQL, Frontend development with React.js. The ideal candidate will demonstrate leadership, adaptability, and a commitment to continuous improvement, contributing to innovative projects.",https://careers.apple.com/jobs/software-engineer-8767
Zoom,Software Engineer,"As a Software Engineer, you will leverage your experience in Cloud deployment on AWS, SQL query optimization for PostgreSQL, Debugging with VSCode and GDB, RESTful API design and documentation, Frontend development with React.js, Continuous Integration with Jenkins, Unit testing with pytest to solve challenging problems and drive impactful change. We value proactive, detail-oriented professionals passionate about making a difference.",https://careers.zoom.com/jobs/software-engineer-9657
Snowflake,Cybersecurity Analyst,"Seeking an experienced Cybersecurity Analyst with expertise in Threat intelligence gathering, Risk analysis and mitigation, Malware analysis and reverse engineering, Vulnerability assessment and penetration testing, Compliance with GDPR and HIPAA, Network intrusion detection and prevention, Patch management and system hardening, Security information and event management (SIEM). You will be involved in decision-making, project management, and the implementation of best practices to ensure our continued success.",https://careers.snowflake.com/jobs/cybersecurity-analyst-5748
SpaceX,Cybersecurity Analyst,"We are looking for a Cybersecurity Analyst with a strong foundation in Malware analysis and reverse engineering, Compliance with GDPR and HIPAA, Security information and event management (SIEM), Network intrusion detection and prevention, Patch management and system hardening, Identity and access management (IAM), Threat intelligence gathering, Risk analysis and mitigation. You will work closely with stakeholders, develop effective solutions, and support the growth and development of our organization.",https://careers.spacex.com/jobs/cybersecurity-analyst-2634
Palantir,Digital Marketing Specialist,"We are looking for a Digital Marketing Specialist with a strong foundation in Competitor analysis and benchmarking, SEO keyword research and on-page optimization, Retargeting strategies for e-commerce, Copywriting for landing pages and emails, Content calendar planning and execution, Google Analytics event tracking, Reporting and dashboard creation, Influencer outreach and partnership management. You will work closely with stakeholders, develop effective solutions, and support the growth and development of our organization.",https://careers.palantir.com/jobs/digital-marketing-specialist-8213
VMware,Cybersecurity Analyst,"Seeking an experienced Cybersecurity Analyst with expertise in Security awareness training, Security information and event management (SIEM), Encryption standards and protocols, Firewall configuration and management, Identity and access management (IAM), Risk analysis and mitigation, Cloud security for AWS and Azure, Incident response and forensics, Vulnerability assessment and penetration testing. You will be involved in decision-making, project management, and the implementation of best practices to ensure our continued success.",https://careers.vmware.com/jobs/cybersecurity-analyst-6768
Apple,Digital Marketing Specialist,"We are seeking a highly skilled Digital Marketing Specialist with extensive experience in Google Ads campaign setup and A/B testing, SEO keyword research and on-page optimization, Lead generation through LinkedIn, Email marketing automation with Mailchimp, Facebook Ads audience targeting, Video marketing for YouTube and TikTok, Competitor analysis and benchmarking, Social media analytics with Hootsuite, Retargeting strategies for e-commerce. The ideal candidate will demonstrate leadership, adaptability, and a commitment to continuous improvement, contributing to innovative projects.",https://careers.apple.com/jobs/digital-marketing-specialist-3524
Slack,Digital Marketing Specialist,"Become part of our dynamic team as a Digital Marketing Specialist. Your background in Video marketing for YouTube and TikTok, Content calendar planning and execution, Conversion rate optimization (CRO), Influencer outreach and partnership management, Social media analytics with Hootsuite will enable you to contribute to strategic planning, process improvement, and the successful execution of key projects.",https://careers.slack.com/jobs/digital-marketing-specialist-6110
Adobe,Digital Marketing Specialist,"We are seeking a highly skilled Digital Marketing Specialist with extensive experience in SEO keyword research and on-page optimization, Email marketing automation with Mailchimp, Google Ads campaign setup and A/B testing, Lead generation through LinkedIn, Copywriting for landing pages and emails. The ideal candidate will demonstrate leadership, adaptability, and a commitment to continuous improvement, contributing to innovative projects.",https://careers.adobe.com/jobs/digital-marketing-specialist-4351
Workday,Cybersecurity Analyst,"We have an exciting opportunity for a Cybersecurity Analyst who excels in Security awareness training, Incident response and forensics, Vulnerability assessment and penetration testing, Firewall configuration and management, Malware analysis and reverse engineering, Encryption standards and protocols, Security policy development. In this role, you will manage complex tasks, mentor colleagues, and ensure the highest standards of quality, essential for achieving our ambitious goals.",https://careers.workday.com/jobs/cybersecurity-analyst-4704
Broadcom,Digital Marketing Specialist,"Seeking an experienced Digital Marketing Specialist with expertise in Content calendar planning and execution, SEO keyword research and on-page optimization, Email marketing automation with Mailchimp, Google Analytics event tracking, Retargeting strategies for e-commerce, Reporting and dashboard creation, Influencer outreach and partnership management, Copywriting for landing pages and emails, Conversion rate optimization (CRO). You will be involved in decision-making, project management, and the implementation of best practices to ensure our continued success.",https://careers.broadcom.com/jobs/digital-marketing-specialist-2590
Broadcom,Cybersecurity Analyst,"As a Cybersecurity Analyst, you will leverage your experience in Risk analysis and mitigation, Identity and access management (IAM), Security awareness training, Cloud security for AWS and Azure, Security information and event management (SIEM), Threat intelligence gathering, Encryption standards and protocols, Incident response and forensics to solve challenging problems and drive impactful change. We value proactive, detail-oriented professionals passionate about making a difference.",https://careers.broadcom.com/jobs/cybersecurity-analyst-9702
Cisco,Digital Marketing Specialist,"Seeking an experienced Digital Marketing Specialist with expertise in Copywriting for landing pages and emails, Email marketing automation with Mailchimp, SEO keyword research and on-page optimization, Lead generation through LinkedIn, Reporting and dashboard creation. You will be involved in decision-making, project management, and the implementation of best practices to ensure our continued success.",https://careers.cisco.com/jobs/digital-marketing-specialist-7705
Amazon,Project Manager,"Become part of our dynamic team as a Project Manager. Your background in Performance tracking with KPIs, Presentation to executive leadership, Agile and Waterfall methodologies, Change management processes, Risk management and mitigation strategies, Remote team coordination will enable you to contribute to strategic planning, process improvement, and the successful execution of key projects.",https://careers.amazon.com/jobs/project-manager-9425
Apple,Project Manager,"Become part of our dynamic team as a Project Manager. Your background in Remote team coordination, Risk management and mitigation strategies, Agile and Waterfall methodologies, Resource allocation and budgeting, Change management processes, Project planning and scheduling with MS Project, Scope management and requirements gathering, Quality assurance and control will enable you to contribute to strategic planning, process improvement, and the successful execution of key projects.",https://careers.apple.com/jobs/project-manager-6029
ByteDance,Software Engineer,"Seeking an experienced Software Engineer with expertise in Docker Compose for multi-container apps, Agile Scrum team collaboration, Performance profiling and memory management, Continuous Integration with Jenkins, Unit testing with pytest, Debugging with VSCode and GDB, RESTful API design and documentation. You will be involved in decision-making, project management, and the implementation of best practices to ensure our continued success.",https://careers.bytedance.com/jobs/software-engineer-2710
NVIDIA,Project Manager,"Become part of our dynamic team as a Project Manager. Your background in Project planning and scheduling with MS Project, Scope management and requirements gathering, Quality assurance and control, Team leadership and conflict resolution, Agile and Waterfall methodologies, Presentation to executive leadership, Resource allocation and budgeting, Vendor management and contract negotiation, Change management processes will enable you to contribute to strategic planning, process improvement, and the successful execution of key projects.",https://careers.nvidia.com/jobs/project-manager-5062
VMware,Project Manager,"Join our forward-thinking organization as a Project Manager. Candidates should possess advanced knowledge in Performance tracking with KPIs, Quality assurance and control, Project planning and scheduling with MS Project, Resource allocation and budgeting, Risk management and mitigation strategies, strong analytical abilities, and excellent communication skills to shape our strategies and deliver outstanding results.",https://careers.vmware.com/jobs/project-manager-6526
Atlassian,Digital Marketing Specialist,"Become part of our dynamic team as a Digital Marketing Specialist. Your background in Competitor analysis and benchmarking, Video marketing for YouTube and TikTok, Lead generation through LinkedIn, Retargeting strategies for e-commerce, Social media analytics with Hootsuite, Content calendar planning and execution, Facebook Ads audience targeting, Copywriting for landing pages and emails, Conversion rate optimization (CRO) will enable you to contribute to strategic planning, process improvement, and the successful execution of key projects.",https://careers.atlassian.com/jobs/digital-marketing-specialist-8643
Cisco,Digital Marketing Specialist,"Join our forward-thinking organization as a Digital Marketing Specialist. Candidates should possess advanced knowledge in Google Ads campaign setup and A/B testing, Video marketing for YouTube and TikTok, Reporting and dashboard creation, Influencer outreach and partnership management, Content calendar planning and execution, Competitor analysis and benchmarking, Copywriting for landing pages and emails, strong analytical abilities, and excellent communication skills to shape our strategies and deliver outstanding results.",https://careers.cisco.com/jobs/digital-marketing-specialist-5972
Pinterest,Digital Marketing Specialist,"We have an exciting opportunity for a Digital Marketing Specialist who excels in Conversion rate optimization (CRO), Retargeting strategies for e-commerce, Lead generation through LinkedIn, Video marketing for YouTube and TikTok, Social media analytics with Hootsuite, Reporting and dashboard creation, Google Analytics event tracking, Facebook Ads audience targeting. In this role, you will manage complex tasks, mentor colleagues, and ensure the highest standards of quality, essential for achieving our ambitious goals.",https://careers.pinterest.com/jobs/digital-marketing-specialist-3917
Lenovo,Software Engineer,"Join our forward-thinking organization as a Software Engineer. Candidates should possess advanced knowledge in Unit testing with pytest, Agile Scrum team collaboration, Performance profiling and memory management, Python and object-oriented programming, SQL query optimization for PostgreSQL, RESTful API design and documentation, Java SpringBoot microservices, strong analytical abilities, and excellent communication skills to shape our strategies and deliver outstanding results.",https://careers.lenovo.com/jobs/software-engineer-1082
Apple,Digital Marketing Specialist,"As a Digital Marketing Specialist, you will leverage your experience in Facebook Ads audience targeting, Retargeting strategies for e-commerce, SEO keyword research and on-page optimization, Google Ads campaign setup and A/B testing, Copywriting for landing pages and emails, Lead generation through LinkedIn, Content calendar planning and execution, Competitor analysis and benchmarking to solve challenging problems and drive impactful change. We value proactive, detail-oriented professionals passionate about making a difference.",https://careers.apple.com/jobs/digital-marketing-specialist-9906
Snap Inc.,Cybersecurity Analyst,"We are looking for a Cybersecurity Analyst with a strong foundation in Incident response and forensics, Identity and access management (IAM), Patch management and system hardening, Encryption standards and protocols, Threat intelligence gathering. You will work closely with stakeholders, develop effective solutions, and support the growth and development of our organization.",https://careers.snapinc.com/jobs/cybersecurity-analyst-5498
Bosch,Project Manager,"Join our forward-thinking organization as a Project Manager. Candidates should possess advanced knowledge in Stakeholder communication and reporting, Agile and Waterfall methodologies, Scope management and requirements gathering, Presentation to executive leadership, Performance tracking with KPIs, Quality assurance and control, Meeting facilitation and documentation, Change management processes, Risk management and mitigation strategies, strong analytical abilities, and excellent communication skills to shape our strategies and deliver outstanding results.",https://careers.bosch.com/jobs/project-manager-1972
LG,Software Engineer,"Our company is searching for a dedicated Software Engineer with proven proficiency in Unit testing with pytest, SQL query optimization for PostgreSQL, Agile Scrum team collaboration, Docker Compose for multi-container apps, Git branching and merging strategies. You will be responsible for leading initiatives, optimizing processes, and fostering a culture of collaboration and innovation.",https://careers.lg.com/jobs/software-engineer-2536
SAP,Software Engineer,"We are seeking a highly skilled Software Engineer with extensive experience in Debugging with VSCode and GDB, Cloud deployment on AWS, Agile Scrum team collaboration, Code review and static analysis tools, Linux shell scripting for automation, RESTful API design and documentation, Continuous Integration with Jenkins, Unit testing with pytest, Docker Compose for multi-container apps. The ideal candidate will demonstrate leadership, adaptability, and a commitment to continuous improvement, contributing to innovative projects.",https://careers.sap.com/jobs/software-engineer-7435
SpaceX,Digital Marketing Specialist,"Become part of our dynamic team as a Digital Marketing Specialist. Your background in Conversion rate optimization (CRO), Google Analytics event tracking, Copywriting for landing pages and emails, Retargeting strategies for e-commerce, Reporting and dashboard creation, SEO keyword research and on-page optimization will enable you to contribute to strategic planning, process improvement, and the successful execution of key projects.",https://careers.spacex.com/jobs/digital-marketing-specialist-5169
VMware,Software Engineer,"We are seeking a highly skilled Software Engineer with extensive experience in Code review and static analysis tools, Cloud deployment on AWS, Linux shell scripting for automation, Unit testing with pytest, Docker Compose for multi-container apps. The ideal candidate will demonstrate leadership, adaptability, and a commitment to continuous improvement, contributing to innovative projects.",https://careers.vmware.com/jobs/software-engineer-5531
LG,Cybersecurity Analyst,"Join our forward-thinking organization as a Cybersecurity Analyst. Candidates should possess advanced knowledge in Threat intelligence gathering, Malware analysis and reverse engineering, Encryption standards and protocols, Compliance with GDPR and HIPAA, Incident response and forensics, Risk analysis and mitigation, strong analytical abilities, and excellent communication skills to shape our strategies and deliver outstanding results.",https://careers.lg.com/jobs/cybersecurity-analyst-4285
Apple,Project Manager,"Seeking an experienced Project Manager with expertise in Scope management and requirements gathering, Meeting facilitation and documentation, Resource allocation and budgeting, Team leadership and conflict resolution, Project planning and scheduling with MS Project. You will be involved in decision-making, project management, and the implementation of best practices to ensure our continued success.",https://careers.apple.com/jobs/project-manager-2223
Cisco,Cybersecurity Analyst,"Our company is searching for a dedicated Cybersecurity Analyst with proven proficiency in Malware analysis and reverse engineering, Firewall configuration and management, Network intrusion detection and prevention, Encryption standards and protocols, Compliance with GDPR and HIPAA. You will be responsible for leading initiatives, optimizing processes, and fostering a culture of collaboration and innovation.",https://careers.cisco.com/jobs/cybersecurity-analyst-6791
Siemens,Cybersecurity Analyst,"We are looking for a Cybersecurity Analyst with a strong foundation in Identity and access management (IAM), Cloud security for AWS and Azure, Vulnerability assessment and penetration testing, Security information and event management (SIEM), Patch management and system hardening, Threat intelligence gathering, Encryption standards and protocols. You will work closely with stakeholders, develop effective solutions, and support the growth and development of our organization.",https://careers.siemens.com/jobs/cybersecurity-analyst-2093
Slack,Digital Marketing Specialist,"Join our forward-thinking organization as a Digital Marketing Specialist. Candidates should possess advanced knowledge in Reporting and dashboard creation, Video marketing for YouTube and TikTok, Google Analytics event tracking, Competitor analysis and benchmarking, Social media analytics with Hootsuite, SEO keyword research and on-page optimization, Conversion rate optimization (CRO), strong analytical abilities, and excellent communication skills to shape our strategies and deliver outstanding results.",https://careers.slack.com/jobs/digital-marketing-specialist-1991
Broadcom,Project Manager,"We have an exciting opportunity for a Project Manager who excels in Quality assurance and control, Stakeholder communication and reporting, Project closure and lessons learned, Scope management and requirements gathering, Risk management and mitigation strategies. In this role, you will manage complex tasks, mentor colleagues, and ensure the highest standards of quality, essential for achieving our ambitious goals.",https://careers.broadcom.com/jobs/project-manager-7927
Apple,Project Manager,"Join our forward-thinking organization as a Project Manager. Candidates should possess advanced knowledge in Quality assurance and control, Vendor management and contract negotiation, Project planning and scheduling with MS Project, Agile and Waterfall methodologies, Resource allocation and budgeting, Project closure and lessons learned, Remote team coordination, strong analytical abilities, and excellent communication skills to shape our strategies and deliver outstanding results.",https://careers.apple.com/jobs/project-manager-2209
